game_location,game_name,game_season,game_year,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,country_name,country_3_letter_code
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m breaststroke men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m breaststroke men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x100m freestyle relay women,Women,GOLD,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x100m freestyle relay women,Women,SILVER,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x100m freestyle relay women,Women,BRONZE,GameTeam,Canada,CAN
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m breaststroke women,Women,GOLD,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m breaststroke women,Women,SILVER,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m breaststroke women,Women,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m backstroke men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m backstroke men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m backstroke men,Men,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m freestyle women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m freestyle women,Women,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m freestyle women,Women,BRONZE,Athlete,Canada,CAN
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m breaststroke men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m breaststroke men,Men,SILVER,Athlete,Great Britain,GBR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m breaststroke men,Men,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m backstroke women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m backstroke women,Women,SILVER,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m backstroke women,Women,BRONZE,Athlete,Canada,CAN
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m backstroke women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m backstroke women,Women,SILVER,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m backstroke women,Women,BRONZE,Athlete,Canada,CAN
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m individual medley men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m individual medley men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m individual medley men,Men,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m backstroke men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m backstroke men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,200m backstroke men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,800m freestyle women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,800m freestyle women,Women,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,800m freestyle women,Women,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m individual medley women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m individual medley women,Women,SILVER,Athlete,Canada,CAN
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m individual medley women,Women,BRONZE,Athlete,Canada,CAN
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x100m medley relay women,Women,GOLD,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x100m medley relay women,Women,SILVER,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x100m medley relay women,Women,BRONZE,GameTeam,Canada,CAN
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m freestyle men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m freestyle men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m freestyle men,Men,BRONZE,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m butterfly men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m butterfly men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,100m butterfly men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m freestyle men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m freestyle men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,400m freestyle men,Men,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x200m freestyle relay men,Men,GOLD,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x200m freestyle relay men,Men,SILVER,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Swimming,montreal-1976,4x200m freestyle relay men,Men,BRONZE,GameTeam,Great Britain,GBR
Canada,Montreal 1976,Summer,1976,Cycling Road,montreal-1976,team time trial men,Men,GOLD,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Cycling Road,montreal-1976,team time trial men,Men,SILVER,GameTeam,Poland,POL
Canada,Montreal 1976,Summer,1976,Cycling Road,montreal-1976,team time trial men,Men,BRONZE,GameTeam,Denmark,DEN
Canada,Montreal 1976,Summer,1976,Cycling Road,montreal-1976,individual road race men,Men,GOLD,Athlete,Sweden,SWE
Canada,Montreal 1976,Summer,1976,Cycling Road,montreal-1976,individual road race men,Men,SILVER,Athlete,Italy,ITA
Canada,Montreal 1976,Summer,1976,Cycling Road,montreal-1976,individual road race men,Men,BRONZE,Athlete,Poland,POL
Canada,Montreal 1976,Summer,1976,Volleyball,montreal-1976,volleyball men,Men,GOLD,GameTeam,Poland,POL
Canada,Montreal 1976,Summer,1976,Volleyball,montreal-1976,volleyball men,Men,SILVER,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Volleyball,montreal-1976,volleyball men,Men,BRONZE,GameTeam,Cuba,CUB
Canada,Montreal 1976,Summer,1976,Volleyball,montreal-1976,volleyball women,Women,GOLD,GameTeam,Japan,JPN
Canada,Montreal 1976,Summer,1976,Volleyball,montreal-1976,volleyball women,Women,SILVER,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Volleyball,montreal-1976,volleyball women,Women,BRONZE,GameTeam,South Korea,KOR
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Finn - One Person Dinghy (Heavyweight) men,Open,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Finn - One Person Dinghy (Heavyweight) men,Open,SILVER,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Finn - One Person Dinghy (Heavyweight) men,Open,BRONZE,Athlete,Australia,AUS
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Tornado - Multihull mixed,Open,GOLD,GameTeam,Great Britain,GBR
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Tornado - Multihull mixed,Open,GOLD,GameTeam,Great Britain,GBR
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Tornado - Multihull mixed,Open,SILVER,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Tornado - Multihull mixed,Open,SILVER,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,flying dutchman mixed,Open,GOLD,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,flying dutchman mixed,Open,GOLD,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,flying dutchman mixed,Open,SILVER,GameTeam,Great Britain,GBR
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,flying dutchman mixed,Open,SILVER,GameTeam,Great Britain,GBR
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,flying dutchman mixed,Open,BRONZE,GameTeam,Brazil,BRA
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,flying dutchman mixed,Open,BRONZE,GameTeam,Brazil,BRA
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,tempest mixed,Open,GOLD,GameTeam,Sweden,SWE
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,tempest mixed,Open,GOLD,GameTeam,Sweden,SWE
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,tempest mixed,Open,SILVER,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,tempest mixed,Open,SILVER,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,tempest mixed,Open,BRONZE,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,tempest mixed,Open,BRONZE,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,fleetmatch race keelboat open Soling mixed,Open,GOLD,GameTeam,Denmark,DEN
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,fleetmatch race keelboat open Soling mixed,Open,SILVER,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,fleetmatch race keelboat open Soling mixed,Open,BRONZE,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,470 - Two Person Dinghy men,Open,GOLD,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,470 - Two Person Dinghy men,Open,GOLD,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,470 - Two Person Dinghy men,Open,SILVER,GameTeam,Spain,ESP
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,470 - Two Person Dinghy men,Open,SILVER,GameTeam,Spain,ESP
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,470 - Two Person Dinghy men,Open,BRONZE,GameTeam,Australia,AUS
Canada,Montreal 1976,Summer,1976,Sailing,montreal-1976,470 - Two Person Dinghy men,Open,BRONZE,GameTeam,Australia,AUS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x400m relay men,Men,GOLD,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x400m relay men,Men,SILVER,GameTeam,Poland,POL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x400m relay men,Men,BRONZE,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,javelin throw men,Men,GOLD,Athlete,Hungary,HUN
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,javelin throw men,Men,SILVER,Athlete,Finland,FIN
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,javelin throw men,Men,BRONZE,Athlete,Romania,ROU
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,1500m women,Women,GOLD,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,1500m women,Women,SILVER,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,1500m women,Women,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,pentathlon women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,pentathlon women,Women,SILVER,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,pentathlon women,Women,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,pole vault men,Men,GOLD,Athlete,Poland,POL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,pole vault men,Men,SILVER,Athlete,Finland,FIN
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,pole vault men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,10000m men,Men,GOLD,Athlete,Finland,FIN
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,10000m men,Men,SILVER,Athlete,Portugal,POR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,10000m men,Men,BRONZE,Athlete,Great Britain,GBR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,decathlon men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,decathlon men,Men,SILVER,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,decathlon men,Men,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m men,Men,GOLD,Athlete,Cuba,CUB
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,discus throw women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,discus throw women,Women,SILVER,Athlete,Bulgaria,BUL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,discus throw women,Women,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,800m men,Men,GOLD,Athlete,Cuba,CUB
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,800m men,Men,SILVER,Athlete,Belgium,BEL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,800m men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,5000m men,Men,GOLD,Athlete,Finland,FIN
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,5000m men,Men,SILVER,Athlete,New Zealand,NZL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,5000m men,Men,BRONZE,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,1500m men,Men,GOLD,Athlete,New Zealand,NZL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,1500m men,Men,SILVER,Athlete,Belgium,BEL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,1500m men,Men,BRONZE,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,triple jump men,Men,GOLD,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,triple jump men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,triple jump men,Men,BRONZE,Athlete,Brazil,BRA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,high jump men,Men,GOLD,Athlete,Poland,POL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,high jump men,Men,SILVER,Athlete,Canada,CAN
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,high jump men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,shot put women,Women,GOLD,Athlete,Bulgaria,BUL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,shot put women,Women,SILVER,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,shot put women,Women,BRONZE,Athlete,Czechoslovakia,TCH
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m hurdles men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m hurdles men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m hurdles men,Men,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,long jump women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,long jump women,Women,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,long jump women,Women,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,3000m steeplechase men,Men,GOLD,Athlete,Sweden,SWE
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,3000m steeplechase men,Men,SILVER,Athlete,Poland,POL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,3000m steeplechase men,Men,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,200m men,Men,GOLD,Athlete,Jamaica,JAM
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,200m men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,200m men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m men,Men,GOLD,Athlete,Trinidad and Tobago,TTO
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m men,Men,SILVER,Athlete,Jamaica,JAM
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m men,Men,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m hurdles women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m hurdles women,Women,SILVER,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m hurdles women,Women,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,110m hurdles men,Men,GOLD,Athlete,France,FRA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,110m hurdles men,Men,SILVER,Athlete,Cuba,CUB
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,110m hurdles men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m women,Women,GOLD,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m women,Women,SILVER,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,100m women,Women,BRONZE,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,shot put men,Men,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,shot put men,Men,SILVER,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,shot put men,Men,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,discus throw men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,discus throw men,Men,SILVER,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,discus throw men,Men,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,800m women,Women,GOLD,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,800m women,Women,SILVER,Athlete,Bulgaria,BUL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,800m women,Women,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,long jump men,Men,GOLD,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,long jump men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,long jump men,Men,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x400m relay women,Women,GOLD,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x400m relay women,Women,SILVER,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x400m relay women,Women,BRONZE,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m women,Women,GOLD,Athlete,Poland,POL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m women,Women,SILVER,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,400m women,Women,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x100m relay men,Men,GOLD,GameTeam,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x100m relay men,Men,SILVER,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x100m relay men,Men,BRONZE,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,javelin throw women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,javelin throw women,Women,SILVER,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,javelin throw women,Women,BRONZE,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x100m relay women,Women,GOLD,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x100m relay women,Women,SILVER,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,4x100m relay women,Women,BRONZE,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,high jump women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,high jump women,Women,SILVER,Athlete,Italy,ITA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,high jump women,Women,BRONZE,Athlete,Bulgaria,BUL
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,200m women,Women,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,200m women,Women,SILVER,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,200m women,Women,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,hammer throw men,Men,GOLD,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,hammer throw men,Men,SILVER,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,hammer throw men,Men,BRONZE,Athlete,Russia,URS
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,20km walk men,Men,GOLD,Athlete,Mexico,MEX
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,20km walk men,Men,SILVER,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,20km walk men,Men,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,marathon men,Men,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,marathon men,Men,SILVER,Athlete,USA,USA
Canada,Montreal 1976,Summer,1976,Athletics,montreal-1976,marathon men,Men,BRONZE,Athlete,Belgium,BEL
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Team Pursuit 4000m men,Men,GOLD,GameTeam,Germany,FRG
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Team Pursuit 4000m men,Men,SILVER,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Great Britain,GBR
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Individual Pursuit men,Men,GOLD,Athlete,Germany,FRG
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Individual Pursuit men,Men,SILVER,Athlete,Netherlands,NED
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Individual Pursuit men,Men,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,1km time trial men,Men,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,1km time trial men,Men,SILVER,Athlete,Belgium,BEL
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,1km time trial men,Men,BRONZE,Athlete,Denmark,DEN
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Sprint individual men,Men,GOLD,Athlete,Czechoslovakia,TCH
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Sprint individual men,Men,SILVER,Athlete,France,FRA
Canada,Montreal 1976,Summer,1976,Cycling Track,montreal-1976,Sprint individual men,Men,BRONZE,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Football,montreal-1976,football men,Men,GOLD,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Football,montreal-1976,football men,Men,SILVER,GameTeam,Poland,POL
Canada,Montreal 1976,Summer,1976,Football,montreal-1976,football men,Men,BRONZE,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K1 1000m kayak single men,Men,GOLD,Athlete,Germany,GDR
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K1 1000m kayak single men,Men,SILVER,Athlete,Hungary,HUN
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K1 1000m kayak single men,Men,BRONZE,Athlete,Romania,ROU
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K2 500m kayak double men,Men,GOLD,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K2 500m kayak double men,Men,GOLD,GameTeam,Germany,GDR
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K2 500m kayak double men,Men,SILVER,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K2 500m kayak double men,Men,SILVER,GameTeam,Russia,URS
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K2 500m kayak double men,Men,BRONZE,GameTeam,Romania,ROU
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K2 500m kayak double men,Men,BRONZE,GameTeam,Romania,ROU
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K1 500m kayak single men,Men,GOLD,Athlete,Romania,ROU
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K1 500m kayak single men,Men,SILVER,Athlete,Hungary,HUN
Canada,Montreal 1976,Summer,1976,Canoe Sprint,montreal-1976,K1 500m kayak single men,Men,BRONZE,Athlete,Germany,GDR
